id,client_id,product_id,quantity,date
40767,65769,178,1,2023-08-20
40768,60852,176,3,2023-08-20
40769,9222,171,1,2023-08-20
40770,44567,14,1,2023-08-21
40771,89770,97,3,2023-08-21
40772,2712,172,3,2023-08-21
40773,12532,156,4,2023-08-21
40774,10481,189,4,2023-08-21
40775,40709,166,2,2023-08-21
40776,12192,199,1,2023-08-21
40777,59950,75,4,2023-08-21
40778,67659,33,1,2023-08-21
40779,3780,195,3,2023-08-21
40780,71191,150,4,2023-08-21
40781,76706,141,1,2023-08-21
40782,66709,93,2,2023-08-21
40783,7318,134,4,2023-08-21
40784,56897,192,1,2023-08-21
40785,160,106,1,2023-08-21
40786,57116,182,4,2023-08-21
40787,67666,43,2,2023-08-21
40788,19463,183,1,2023-08-21
40789,84150,28,1,2023-08-21
40790,2918,58,2,2023-08-22
40791,19398,15,3,2023-08-22
40792,26126,152,3,2023-08-22
40793,71863,107,3,2023-08-22
40794,60730,114,3,2023-08-22
40795,99884,90,4,2023-08-22
40796,47278,190,3,2023-08-22
40797,14350,193,1,2023-08-22
40798,60716,26,4,2023-08-22
40799,34729,110,1,2023-08-22
40800,30793,95,2,2023-08-22
40801,7903,189,1,2023-08-22
40802,79570,129,4,2023-08-22
40803,35159,82,4,2023-08-22
40804,99724,46,1,2023-08-22
40805,3918,1,2,2023-08-22
40806,93948,51,2,2023-08-22
40807,79743,164,1,2023-08-22
40808,12621,69,2,2023-08-22
40809,77359,69,3,2023-08-22
40810,73891,128,2,2023-08-23
40811,24692,66,1,2023-08-23
40812,89491,99,3,2023-08-23
40813,70735,30,3,2023-08-23
40814,26047,136,4,2023-08-23
40815,22387,2,1,2023-08-23
40816,11272,100,3,2023-08-23
40817,21527,103,4,2023-08-23
40818,43799,25,2,2023-08-23
40819,25258,147,4,2023-08-23
40820,57986,71,2,2023-08-23
40821,53131,104,1,2023-08-23
40822,74397,14,3,2023-08-23
40823,26646,132,1,2023-08-23
40824,24190,174,2,2023-08-23
40825,81299,33,4,2023-08-23
40826,969,37,4,2023-08-23
40827,5801,107,1,2023-08-23
40828,24230,30,1,2023-08-23
40829,58525,155,3,2023-08-23
40830,96586,120,4,2023-08-24
40831,29718,13,1,2023-08-24
40832,87304,199,2,2023-08-24
40833,73007,82,2,2023-08-24
40834,63239,38,3,2023-08-24
40835,4820,180,3,2023-08-24
40836,56785,73,3,2023-08-24
40837,87176,87,4,2023-08-24
40838,69837,95,4,2023-08-24
40839,46936,66,4,2023-08-24
40840,48430,168,1,2023-08-24
40841,89330,166,2,2023-08-24
40842,76608,41,3,2023-08-24
40843,3999,133,1,2023-08-24
40844,41751,192,4,2023-08-24
40845,5181,56,4,2023-08-24
40846,78289,49,2,2023-08-24
40847,30514,187,2,2023-08-24
40848,17880,96,3,2023-08-24
40849,89899,167,2,2023-08-25
40850,61834,55,1,2023-08-25
40851,14317,192,3,2023-08-25
40852,93181,3,1,2023-08-25
40853,76436,136,2,2023-08-25
40854,24526,73,1,2023-08-25
40855,5379,16,3,2023-08-25
40856,48670,26,2,2023-08-25
40857,2578,160,1,2023-08-25
40858,21691,82,2,2023-08-25
40859,99540,8,4,2023-08-25
40860,58515,103,4,2023-08-25
40861,81178,117,4,2023-08-25
40862,60963,60,2,2023-08-25
40863,69196,12,3,2023-08-25
40864,77384,187,1,2023-08-25
40865,87289,187,1,2023-08-25
40866,81977,162,4,2023-08-25
40867,75621,121,2,2023-08-25
40868,73009,158,2,2023-08-25
40869,18954,44,3,2023-08-26
40870,63189,166,3,2023-08-26
40871,86001,153,1,2023-08-26
40872,61801,152,2,2023-08-26
40873,88298,97,2,2023-08-26
40874,83869,189,1,2023-08-26
40875,82143,137,3,2023-08-26
40876,42600,84,1,2023-08-26
40877,94535,48,3,2023-08-26
40878,37986,52,4,2023-08-26
40879,13538,198,2,2023-08-26
40880,42718,192,4,2023-08-26
40881,9028,36,3,2023-08-26
40882,2537,105,4,2023-08-26
40883,2526,148,3,2023-08-26
40884,9177,104,1,2023-08-26
40885,83278,178,2,2023-08-26
40886,70424,12,2,2023-08-26
40887,89643,135,4,2023-08-26
40888,80384,168,1,2023-08-26
40889,76789,42,2,2023-08-27
40890,70014,93,1,2023-08-27
40891,17756,86,4,2023-08-27
40892,19609,67,1,2023-08-27
40893,59844,178,1,2023-08-27
40894,52514,169,1,2023-08-27
40895,81632,152,2,2023-08-27
40896,71641,197,2,2023-08-27
40897,99447,13,1,2023-08-27
40898,20694,118,2,2023-08-27
40899,57909,162,4,2023-08-27
40900,94940,103,4,2023-08-27
40901,12727,131,2,2023-08-27
40902,6899,96,1,2023-08-27
40903,83509,131,4,2023-08-27
40904,44946,152,3,2023-08-27
40905,45685,35,4,2023-08-27
40906,44875,20,3,2023-08-27
40907,78219,105,3,2023-08-27
40908,69879,172,4,2023-08-27
40909,48009,76,1,2023-08-28
40910,3363,48,4,2023-08-28
40911,80120,43,2,2023-08-28
40912,34405,81,1,2023-08-28
40913,11105,68,3,2023-08-28
40914,26049,200,2,2023-08-28
40915,17629,199,3,2023-08-28
40916,77466,183,3,2023-08-28
40917,92211,154,1,2023-08-28
40918,13269,159,4,2023-08-28
40919,87227,182,1,2023-08-28
40920,95757,184,1,2023-08-28
40921,64735,56,2,2023-08-28
40922,10705,127,2,2023-08-28
40923,70051,53,3,2023-08-28
40924,24835,200,1,2023-08-28
40925,48309,189,2,2023-08-28
40926,84279,34,1,2023-08-28
40927,96429,46,2,2023-08-28
40928,60738,84,3,2023-08-28
40929,61123,74,3,2023-08-29
40930,93524,50,4,2023-08-29
40931,38384,197,3,2023-08-29
40932,50421,11,3,2023-08-29
40933,14841,115,4,2023-08-29
40934,24772,86,3,2023-08-29
40935,28734,75,4,2023-08-29
40936,19481,146,3,2023-08-29
40937,85556,159,1,2023-08-29
40938,16946,62,1,2023-08-29
40939,11642,23,2,2023-08-29
40940,15233,104,1,2023-08-29
40941,44327,181,3,2023-08-29
40942,76852,62,3,2023-08-29
40943,43852,74,4,2023-08-29
40944,24616,17,1,2023-08-29
40945,23256,126,3,2023-08-29
40946,30710,41,2,2023-08-29
40947,56174,109,1,2023-08-29
40948,87892,8,1,2023-08-30
40949,57029,159,2,2023-08-30
40950,90900,49,1,2023-08-30
40951,10069,112,1,2023-08-30
40952,42090,185,1,2023-08-30
40953,45833,176,2,2023-08-30
40954,6823,181,4,2023-08-30
40955,20894,190,1,2023-08-30
40956,78034,106,4,2023-08-30
40957,97338,178,3,2023-08-30
40958,14252,55,2,2023-08-30
40959,88107,137,2,2023-08-30
40960,43146,32,4,2023-08-30
40961,85481,87,3,2023-08-30
40962,71216,96,4,2023-08-30
40963,51838,57,4,2023-08-30
40964,39381,100,4,2023-08-30
40965,21206,5,3,2023-08-30
40966,81809,119,3,2023-08-30
40967,56960,112,3,2023-08-30
40968,66949,193,1,2023-08-31
40969,67786,178,2,2023-08-31
40970,67776,95,3,2023-08-31
40971,53355,63,1,2023-08-31
40972,78151,186,1,2023-08-31
40973,88814,185,1,2023-08-31
40974,74372,115,2,2023-08-31
40975,29029,137,1,2023-08-31
40976,64083,99,3,2023-08-31
40977,59893,26,3,2023-08-31
40978,14804,191,3,2023-08-31
40979,78332,194,4,2023-08-31
40980,15654,34,3,2023-08-31
40981,20675,81,1,2023-08-31
40982,86063,6,2,2023-08-31
40983,42346,62,4,2023-08-31
40984,39921,95,3,2023-08-31
40985,32615,75,2,2023-08-31
40986,18969,169,4,2023-08-31
40987,83522,54,3,2023-08-31
40988,54851,164,2,2023-09-01
40989,62149,91,3,2023-09-01
40990,60662,84,3,2023-09-01
40991,17192,113,4,2023-09-01
40992,97445,84,3,2023-09-01
40993,59611,130,4,2023-09-01
40994,45253,101,1,2023-09-01
40995,94609,27,2,2023-09-01
40996,12094,18,4,2023-09-01
40997,73702,124,4,2023-09-01
40998,86092,11,4,2023-09-01
40999,26026,172,4,2023-09-01
41000,78111,4,4,2023-09-01
41001,34337,103,3,2023-09-01
41002,91435,83,4,2023-09-01
41003,25437,43,4,2023-09-01
41004,42691,39,3,2023-09-01
41005,88358,59,2,2023-09-01
41006,70441,153,4,2023-09-01
41007,28095,79,4,2023-09-01
41008,63400,84,1,2023-09-02
41009,4510,81,4,2023-09-02
41010,70063,55,1,2023-09-02
41011,38678,65,1,2023-09-02
41012,54502,93,2,2023-09-02
41013,35936,108,1,2023-09-02
41014,75647,83,3,2023-09-02
41015,99645,94,2,2023-09-02
41016,67051,153,4,2023-09-02
41017,17796,37,2,2023-09-02
41018,93149,122,3,2023-09-02
41019,40493,75,2,2023-09-02
41020,4168,82,2,2023-09-02
41021,82943,54,2,2023-09-02
41022,94740,73,2,2023-09-02
41023,51911,156,3,2023-09-02
41024,94785,91,3,2023-09-02
41025,9305,110,4,2023-09-02
41026,59290,52,3,2023-09-02
41027,4809,192,2,2023-09-02
41028,93992,38,4,2023-09-03
41029,74370,44,3,2023-09-03
41030,31898,87,1,2023-09-03
41031,75966,62,3,2023-09-03
41032,4908,68,1,2023-09-03
41033,77215,166,4,2023-09-03
41034,68762,178,4,2023-09-03
41035,1015,61,3,2023-09-03
41036,72305,28,2,2023-09-03
41037,67558,70,2,2023-09-03
41038,51829,97,4,2023-09-03
41039,58885,31,3,2023-09-03
41040,74399,185,3,2023-09-03
41041,68121,127,2,2023-09-03
41042,4943,138,1,2023-09-03
41043,62682,140,4,2023-09-03
41044,99582,7,3,2023-09-03
41045,7371,88,4,2023-09-03
41046,44133,156,4,2023-09-03
41047,13673,75,3,2023-09-04
41048,52935,20,4,2023-09-04
41049,56210,120,3,2023-09-04
41050,73906,65,1,2023-09-04
41051,8468,155,2,2023-09-04
41052,26936,144,3,2023-09-04
41053,46722,164,1,2023-09-04
41054,85402,70,2,2023-09-04
41055,62231,138,1,2023-09-04
41056,11552,44,4,2023-09-04
41057,54925,147,1,2023-09-04
41058,48653,90,4,2023-09-04
41059,42385,193,3,2023-09-04
41060,54489,74,2,2023-09-04
41061,96954,190,2,2023-09-04
41062,48598,33,4,2023-09-04
41063,53275,165,1,2023-09-04
41064,7898,113,3,2023-09-04
41065,68006,141,1,2023-09-04
41066,93198,102,3,2023-09-04
41067,47605,94,3,2023-09-05
41068,97934,88,3,2023-09-05
41069,39820,98,1,2023-09-05
41070,87364,37,1,2023-09-05
41071,9783,19,3,2023-09-05
41072,30399,66,2,2023-09-05
41073,53533,30,3,2023-09-05
41074,25689,160,4,2023-09-05
41075,25645,161,4,2023-09-05
41076,81540,168,4,2023-09-05
41077,40434,143,1,2023-09-05
41078,20034,198,1,2023-09-05
41079,50967,100,2,2023-09-05
41080,3908,108,2,2023-09-05
41081,36500,80,1,2023-09-05
41082,92305,85,1,2023-09-05
41083,80820,98,2,2023-09-05
41084,73222,104,4,2023-09-05
41085,8274,118,1,2023-09-05
41086,62420,38,3,2023-09-05
41087,44667,136,2,2023-09-06
41088,13479,76,1,2023-09-06
41089,95981,39,4,2023-09-06
41090,76905,60,4,2023-09-06
41091,75554,188,2,2023-09-06
41092,96216,109,1,2023-09-06
41093,8274,56,1,2023-09-06
41094,49246,18,2,2023-09-06
41095,90107,123,1,2023-09-06
41096,46401,176,3,2023-09-06
41097,98647,104,4,2023-09-06
41098,39709,149,4,2023-09-06
41099,32553,184,4,2023-09-06
41100,51561,140,3,2023-09-06
41101,26431,6,4,2023-09-06
41102,28576,159,3,2023-09-06
41103,58434,98,1,2023-09-06
41104,49776,71,3,2023-09-06
41105,99172,127,4,2023-09-06
41106,43437,61,4,2023-09-06
41107,52625,118,4,2023-09-07
41108,32939,68,4,2023-09-07
41109,26359,185,3,2023-09-07
41110,8770,61,3,2023-09-07
41111,73796,116,2,2023-09-07
41112,99820,112,2,2023-09-07
41113,95266,17,3,2023-09-07
41114,73729,157,1,2023-09-07
41115,17286,67,4,2023-09-07
41116,22288,59,3,2023-09-07
41117,47362,3,2,2023-09-07
41118,45806,110,1,2023-09-07
41119,31348,103,3,2023-09-07
41120,8987,155,4,2023-09-07
41121,2067,1,4,2023-09-07
41122,42780,79,4,2023-09-07
41123,96291,78,4,2023-09-07
41124,57715,132,3,2023-09-07
41125,84459,4,1,2023-09-07
41126,56113,124,2,2023-09-07
41127,59033,33,2,2023-09-08
41128,94965,11,3,2023-09-08
41129,19706,185,4,2023-09-08
41130,24105,154,2,2023-09-08
41131,95569,88,3,2023-09-08
41132,76457,111,3,2023-09-08
41133,42126,154,3,2023-09-08
41134,58853,182,3,2023-09-08
41135,79960,155,4,2023-09-08
41136,37327,102,1,2023-09-08
41137,98227,182,3,2023-09-08
41138,45537,2,1,2023-09-08
41139,54071,9,4,2023-09-08
41140,25100,72,3,2023-09-08
41141,33007,104,4,2023-09-08
41142,24811,116,1,2023-09-08
41143,88251,64,1,2023-09-08
41144,97895,115,3,2023-09-08
41145,97570,65,4,2023-09-08
41146,7389,21,1,2023-09-08
41147,91632,154,1,2023-09-09
41148,59248,143,4,2023-09-09
41149,75963,171,2,2023-09-09
41150,73154,167,4,2023-09-09
41151,40851,16,3,2023-09-09
41152,79459,35,2,2023-09-09
41153,25512,23,3,2023-09-09
41154,58613,140,1,2023-09-09
41155,39225,184,3,2023-09-09
41156,25395,52,4,2023-09-09
41157,93680,19,1,2023-09-09
41158,53270,98,3,2023-09-09
41159,59460,190,4,2023-09-09
41160,67976,136,4,2023-09-09
41161,93500,115,4,2023-09-09
41162,10020,87,2,2023-09-09
41163,22471,139,2,2023-09-09
41164,53977,123,3,2023-09-09
41165,92728,43,4,2023-09-09
41166,48004,98,3,2023-09-10
41167,91886,69,1,2023-09-10
41168,73928,165,2,2023-09-10
41169,29659,153,2,2023-09-10
41170,73906,152,4,2023-09-10
41171,74659,106,4,2023-09-10
41172,11929,34,4,2023-09-10
41173,34805,82,1,2023-09-10
41174,51244,140,4,2023-09-10
41175,38319,170,2,2023-09-10
41176,47813,103,1,2023-09-10
41177,45049,79,2,2023-09-10
41178,42876,111,1,2023-09-10
41179,24592,12,2,2023-09-10
41180,13892,157,3,2023-09-10
41181,7722,148,3,2023-09-10
41182,84078,79,3,2023-09-10
41183,26153,131,3,2023-09-10
41184,49458,80,3,2023-09-10
41185,72660,61,2,2023-09-10
41186,71349,71,4,2023-09-11
41187,36113,150,3,2023-09-11
41188,20841,73,2,2023-09-11
41189,1209,17,2,2023-09-11
41190,18243,97,3,2023-09-11
41191,84624,2,3,2023-09-11
41192,1972,7,1,2023-09-11
41193,29796,14,1,2023-09-11
41194,99418,4,4,2023-09-11
41195,984,173,3,2023-09-11
41196,95478,191,4,2023-09-11
41197,11503,10,1,2023-09-11
41198,28578,45,4,2023-09-11
41199,10355,44,2,2023-09-11
41200,67664,183,3,2023-09-11
41201,85560,146,3,2023-09-11
41202,94387,11,4,2023-09-11
41203,23861,182,1,2023-09-11
41204,33329,129,4,2023-09-11
41205,72189,53,2,2023-09-11
41206,96516,96,4,2023-09-12
41207,42770,33,2,2023-09-12
41208,20772,135,2,2023-09-12
41209,52085,83,1,2023-09-12
41210,41251,25,4,2023-09-12
41211,47868,197,4,2023-09-12
41212,78418,177,4,2023-09-12
41213,50581,74,2,2023-09-12
41214,17332,132,2,2023-09-12
41215,76256,152,4,2023-09-12
41216,99653,174,2,2023-09-12
41217,8573,198,4,2023-09-12
41218,9897,121,4,2023-09-12
41219,33078,140,4,2023-09-12
41220,85335,190,2,2023-09-12
41221,71326,84,3,2023-09-12
41222,75227,62,4,2023-09-12
41223,46222,62,4,2023-09-12
41224,41621,76,1,2023-09-12
41225,85368,186,2,2023-09-12
41226,91610,166,3,2023-09-13
41227,10265,196,3,2023-09-13
41228,16050,145,3,2023-09-13
41229,77165,10,2,2023-09-13
41230,67679,171,2,2023-09-13
41231,80380,33,4,2023-09-13
41232,29237,37,4,2023-09-13
41233,21124,120,4,2023-09-13
41234,26008,156,3,2023-09-13
41235,80362,174,3,2023-09-13
41236,10143,109,4,2023-09-13
41237,28499,130,4,2023-09-13
41238,33227,124,3,2023-09-13
41239,40349,174,4,2023-09-13
41240,27525,166,3,2023-09-13
41241,49490,38,2,2023-09-13
41242,15299,21,3,2023-09-13
41243,12136,151,3,2023-09-13
41244,72917,161,4,2023-09-13
41245,92126,43,2,2023-09-13
41246,98003,118,4,2023-09-14
41247,36789,94,1,2023-09-14
41248,24921,68,1,2023-09-14
41249,62016,198,2,2023-09-14
41250,63011,192,4,2023-09-14
41251,5644,64,4,2023-09-14
41252,50095,125,3,2023-09-14
41253,16730,37,2,2023-09-14
41254,53047,79,2,2023-09-14
41255,61040,104,2,2023-09-14
41256,41285,151,4,2023-09-14
41257,72147,73,3,2023-09-14
41258,84059,34,2,2023-09-14
41259,86310,107,2,2023-09-14
41260,11805,162,3,2023-09-14
41261,57868,155,3,2023-09-14
41262,7817,4,1,2023-09-14
41263,27474,81,4,2023-09-14
41264,11933,197,1,2023-09-14
41265,49411,100,3,2023-09-15
41266,83031,94,2,2023-09-15
41267,23710,63,1,2023-09-15
41268,95726,78,3,2023-09-15
41269,96442,142,1,2023-09-15
41270,6488,194,1,2023-09-15
41271,17205,28,4,2023-09-15
41272,5989,21,3,2023-09-15
41273,27365,108,2,2023-09-15
41274,38404,87,1,2023-09-15
41275,21049,138,1,2023-09-15
41276,7094,26,3,2023-09-15
41277,83484,163,3,2023-09-15
41278,96272,34,2,2023-09-15
41279,29197,2,1,2023-09-15
41280,22728,171,2,2023-09-15
41281,42168,172,3,2023-09-15
41282,24885,172,3,2023-09-15
41283,34608,43,2,2023-09-15
41284,73212,52,4,2023-09-15
41285,44313,110,3,2023-09-16
41286,40770,133,3,2023-09-16
41287,9576,147,1,2023-09-16
41288,35075,123,4,2023-09-16
41289,91293,158,1,2023-09-16
41290,10665,49,3,2023-09-16
41291,80651,125,1,2023-09-16
41292,87061,191,4,2023-09-16
41293,76696,116,2,2023-09-16
41294,13300,157,2,2023-09-16
41295,28033,76,2,2023-09-16
41296,41398,200,3,2023-09-16
41297,65992,53,4,2023-09-16
41298,55920,98,1,2023-09-16
41299,58448,28,4,2023-09-16
41300,65499,181,4,2023-09-16
41301,44573,145,1,2023-09-16
41302,99817,82,4,2023-09-16
41303,70275,24,4,2023-09-16
41304,97803,88,2,2023-09-16
41305,16776,76,1,2023-09-17
41306,35390,193,1,2023-09-17
41307,81255,36,2,2023-09-17
41308,6177,160,4,2023-09-17
41309,48264,197,4,2023-09-17
41310,9113,154,1,2023-09-17
41311,87640,184,2,2023-09-17
41312,27034,67,2,2023-09-17
41313,19985,33,3,2023-09-17
41314,31743,167,2,2023-09-17
41315,70045,84,4,2023-09-17
41316,39211,186,1,2023-09-17
41317,56807,12,1,2023-09-17
41318,59133,84,2,2023-09-17
41319,71753,81,4,2023-09-17
41320,24270,43,4,2023-09-17
41321,65797,200,3,2023-09-17
41322,6834,107,2,2023-09-17
41323,9528,13,4,2023-09-17
41324,5945,83,2,2023-09-17
41325,22519,90,4,2023-09-18
41326,88796,116,3,2023-09-18
41327,95397,133,3,2023-09-18
41328,97096,106,2,2023-09-18
41329,33103,173,4,2023-09-18
41330,7670,89,3,2023-09-18
41331,25380,133,1,2023-09-18
41332,23713,23,2,2023-09-18
41333,19192,35,1,2023-09-18
41334,13260,96,4,2023-09-18
41335,37959,54,3,2023-09-18
41336,25517,125,1,2023-09-18
41337,35932,177,4,2023-09-18
41338,74631,70,3,2023-09-18
41339,11625,120,2,2023-09-18
41340,23873,37,3,2023-09-18
41341,32792,119,2,2023-09-18
41342,4653,22,3,2023-09-18
41343,35517,136,3,2023-09-18
41344,91509,185,1,2023-09-18
41345,8096,71,1,2023-09-19
41346,68894,188,2,2023-09-19
41347,77633,183,2,2023-09-19
41348,8096,162,1,2023-09-19
41349,76217,41,2,2023-09-19
41350,55125,28,2,2023-09-19
41351,28243,31,4,2023-09-19
41352,26334,21,1,2023-09-19
41353,13170,74,3,2023-09-19
41354,90076,51,2,2023-09-19
41355,59223,36,2,2023-09-19
41356,87259,154,3,2023-09-19
41357,18917,19,2,2023-09-19
41358,38106,6,4,2023-09-19
41359,69310,176,1,2023-09-19
41360,48195,15,1,2023-09-19
41361,59423,110,4,2023-09-19
41362,55618,109,4,2023-09-19
41363,95482,124,4,2023-09-19
41364,21046,49,4,2023-09-20
41365,67594,18,2,2023-09-20
41366,17062,84,2,2023-09-20
41367,78675,193,1,2023-09-20
41368,35743,150,3,2023-09-20
41369,24861,188,1,2023-09-20
41370,81440,164,3,2023-09-20
41371,54801,112,3,2023-09-20
41372,94579,138,3,2023-09-20
41373,39213,20,3,2023-09-20
41374,18225,198,3,2023-09-20
41375,67415,113,4,2023-09-20
41376,75339,61,3,2023-09-20
41377,28539,101,2,2023-09-20
41378,89140,59,4,2023-09-20
41379,15038,150,4,2023-09-20
41380,11691,68,1,2023-09-20
41381,10324,4,4,2023-09-20
41382,3315,83,1,2023-09-20
41383,46186,157,2,2023-09-20
41384,34147,58,2,2023-09-21
41385,14357,58,4,2023-09-21
41386,76806,54,3,2023-09-21
41387,5341,28,4,2023-09-21
41388,44853,105,4,2023-09-21
41389,62551,167,1,2023-09-21
41390,42676,57,3,2023-09-21
41391,98757,64,2,2023-09-21
41392,393,92,3,2023-09-21
41393,71008,30,4,2023-09-21
41394,50422,86,3,2023-09-21
41395,8138,178,1,2023-09-21
41396,13998,182,1,2023-09-21
41397,84971,23,1,2023-09-21
41398,30279,18,3,2023-09-21
41399,10398,81,3,2023-09-21
41400,31531,125,2,2023-09-21
41401,48365,182,2,2023-09-21
41402,4795,95,4,2023-09-21
41403,89331,156,2,2023-09-21
41404,82086,136,2,2023-09-22
41405,71900,160,2,2023-09-22
41406,8080,107,2,2023-09-22
41407,77569,134,4,2023-09-22
41408,67042,200,2,2023-09-22
41409,9449,118,4,2023-09-22
41410,78777,40,1,2023-09-22
41411,59607,179,2,2023-09-22
41412,40178,47,3,2023-09-22
41413,96276,115,4,2023-09-22
41414,32978,70,3,2023-09-22
41415,20178,196,3,2023-09-22
41416,53674,135,1,2023-09-22
41417,19432,27,4,2023-09-22
41418,67656,194,3,2023-09-22
41419,178,54,4,2023-09-22
41420,99851,142,3,2023-09-22
41421,10227,150,4,2023-09-22
41422,90411,197,1,2023-09-22
41423,96522,56,3,2023-09-22
41424,92680,108,1,2023-09-23
41425,12232,60,3,2023-09-23
41426,49427,51,4,2023-09-23
41427,79553,144,3,2023-09-23
41428,79671,128,4,2023-09-23
41429,52148,134,2,2023-09-23
41430,14083,1,3,2023-09-23
41431,73312,12,2,2023-09-23
41432,16176,24,2,2023-09-23
41433,14134,126,3,2023-09-23
41434,62878,75,3,2023-09-23
41435,22428,171,1,2023-09-23
41436,57833,105,2,2023-09-23
41437,14838,162,4,2023-09-23
41438,10547,57,3,2023-09-23
41439,90529,149,2,2023-09-23
41440,10749,40,2,2023-09-23
41441,91033,33,4,2023-09-23
41442,67090,161,3,2023-09-23
41443,60030,156,3,2023-09-23
41444,25242,108,2,2023-09-24
41445,61446,65,3,2023-09-24
41446,2470,76,2,2023-09-24
41447,49068,46,4,2023-09-24
41448,1475,161,1,2023-09-24
41449,48555,108,1,2023-09-24
41450,31110,197,4,2023-09-24
41451,22862,194,3,2023-09-24
41452,33106,164,4,2023-09-24
41453,57613,182,2,2023-09-24
41454,99392,178,1,2023-09-24
41455,99598,179,2,2023-09-24
41456,95609,114,3,2023-09-24
41457,71501,52,1,2023-09-24
41458,35597,149,4,2023-09-24
41459,72009,124,1,2023-09-24
41460,85894,30,4,2023-09-24
41461,88582,143,4,2023-09-24
41462,72101,137,2,2023-09-24
41463,1337,32,1,2023-09-25
41464,43317,72,4,2023-09-25
41465,47918,151,2,2023-09-25
41466,80718,27,2,2023-09-25
41467,34436,42,3,2023-09-25
41468,94143,8,3,2023-09-25
41469,66749,11,4,2023-09-25
41470,2769,149,1,2023-09-25
41471,95274,44,3,2023-09-25
41472,64078,167,4,2023-09-25
41473,27635,33,1,2023-09-25
41474,54929,67,3,2023-09-25
41475,49597,55,3,2023-09-25
41476,75126,13,4,2023-09-25
41477,53534,36,4,2023-09-25
41478,92331,87,1,2023-09-25
41479,36445,26,3,2023-09-25
41480,84231,38,4,2023-09-25
41481,72622,100,2,2023-09-25
41482,18212,151,3,2023-09-25
41483,22670,136,4,2023-09-26
41484,85140,14,2,2023-09-26
41485,54712,24,1,2023-09-26
41486,88692,119,1,2023-09-26
41487,70048,168,3,2023-09-26
41488,83993,101,3,2023-09-26
41489,88691,153,3,2023-09-26
41490,94302,118,3,2023-09-26
41491,55481,153,2,2023-09-26
41492,84251,17,3,2023-09-26
41493,33454,132,1,2023-09-26
41494,33453,85,3,2023-09-26
41495,47770,109,4,2023-09-26
41496,93050,111,3,2023-09-26
41497,97072,105,2,2023-09-26
41498,93824,81,3,2023-09-26
41499,8533,99,3,2023-09-26
41500,12892,41,2,2023-09-26
41501,63247,60,2,2023-09-26
41502,33502,87,4,2023-09-26
41503,1497,43,2,2023-09-27
41504,15155,182,1,2023-09-27
41505,76683,52,2,2023-09-27
41506,58476,21,1,2023-09-27
41507,5451,152,1,2023-09-27
41508,37404,165,2,2023-09-27
41509,83653,122,4,2023-09-27
41510,46792,172,4,2023-09-27
41511,27290,133,3,2023-09-27
41512,55680,189,3,2023-09-27
41513,23110,44,1,2023-09-27
41514,43440,134,3,2023-09-27
41515,24416,78,4,2023-09-27
41516,83340,131,4,2023-09-27
41517,10182,65,2,2023-09-27
41518,98253,159,4,2023-09-27
41519,70247,183,2,2023-09-27
41520,28396,45,4,2023-09-27
41521,79037,114,3,2023-09-27
41522,34210,74,4,2023-09-27
41523,35159,55,3,2023-09-28
41524,66921,60,1,2023-09-28
41525,18541,159,4,2023-09-28
41526,4397,115,3,2023-09-28
41527,1392,39,1,2023-09-28
41528,56575,124,3,2023-09-28
41529,16653,104,4,2023-09-28
41530,85838,48,4,2023-09-28
41531,9717,80,3,2023-09-28
41532,15569,27,3,2023-09-28
41533,8670,16,3,2023-09-28
41534,69808,180,2,2023-09-28
41535,49391,109,3,2023-09-28
41536,80765,132,1,2023-09-28
41537,79793,170,4,2023-09-28
41538,90722,117,2,2023-09-28
41539,23387,91,4,2023-09-28
41540,24153,182,1,2023-09-28
41541,87804,137,4,2023-09-28
41542,78316,153,2,2023-09-28
41543,14435,88,3,2023-09-29
41544,29001,58,1,2023-09-29
41545,27974,18,4,2023-09-29
41546,37862,172,3,2023-09-29
41547,6439,90,2,2023-09-29
41548,12730,74,3,2023-09-29
41549,95003,177,1,2023-09-29
41550,26408,44,4,2023-09-29
41551,95099,110,2,2023-09-29
41552,88095,166,2,2023-09-29
41553,91267,193,3,2023-09-29
41554,42712,81,3,2023-09-29
41555,92598,128,2,2023-09-29
41556,87366,10,1,2023-09-29
41557,78192,63,1,2023-09-29
41558,86502,94,1,2023-09-29
41559,55851,46,3,2023-09-29
41560,81853,2,3,2023-09-29
41561,73896,114,2,2023-09-29
41562,14173,148,4,2023-09-29
41563,69079,3,3,2023-09-30
41564,15530,36,3,2023-09-30
41565,73591,5,4,2023-09-30
41566,40282,20,4,2023-09-30
41567,73806,3,3,2023-09-30
41568,76627,3,1,2023-09-30
41569,66645,100,2,2023-09-30
41570,58236,70,2,2023-09-30
41571,86677,88,3,2023-09-30
41572,66761,128,3,2023-09-30
41573,12877,47,1,2023-09-30
41574,56681,102,1,2023-09-30
41575,15098,37,3,2023-09-30
41576,74293,8,1,2023-09-30
41577,2860,102,3,2023-09-30
41578,24878,113,2,2023-09-30
41579,14629,107,1,2023-09-30
41580,78118,129,1,2023-09-30
41581,8301,45,2,2023-09-30
41582,2413,10,2,2023-10-01
41583,92838,86,1,2023-10-01
41584,79342,196,1,2023-10-01
41585,3339,171,3,2023-10-01
41586,59485,87,1,2023-10-01
41587,5805,169,3,2023-10-01
41588,53676,12,2,2023-10-01
